Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,csv_injection,sql_injection,Encrypted_RAM
Lenovo,3.476807912097409,8,1000,15.766913801890944,3.570690738589567,31547.05112729735,False,False,gAAAAABn_qg3VoWbibzvsKKUlsi74RCnBMAyJHP2tYn49cHfv1lWVYGO9c8zR7HfZzJN5ynVWlf8A7ag7g6xCuQQaQUxb9zN2g==
Asus,2.296881257330175,4,256,16.306259282137827,2.8467874112387985,9385.939545131734,False,False,gAAAAABn_qg3R1mTQpoSrvOylzl1bawZFPSoTNl7AxTwnHFGP5SpFRMQC9yCAAYH_itaaouwaI-i5pFHRnsOAlCRhtdG_Dpglg==
Dell,3.064728441092522,8,1000,13.06868852043588,2.8942269515744683,31747.39378248772,False,False,gAAAAABn_qg3xPsYlCNd-IAMKuurn9aKTvOECZQIUxMBB5jP7pGtGEO-yJzP9bie7qE5D2DNNQMyURgLMRsDSmgy-Hnu6PZv1Q==
Asus,3.714944370590468,32,256,13.771060887650664,2.8335354896196963,11008.9067734798,False,False,gAAAAABn_qg3zpDOBC27mT9F1uTT7L_l-y_DbvZAS6q7-PsSv3NOqTC0cP1RpODu7GZtZaWCxX9JVv-cI3BqBM0LKSGUL858Hw==
Lenovo,3.039657970455761,16,1000,13.487096388900753,4.314536185995463,32447.60269492614,False,False,gAAAAABn_qg34iEcLP9rbC4gsopKP0lYQafxgsqI5yxQ5lPq6YlwWUI2AJaMlACdsQoFrgyMe1XvXCPdiregJBctr2E-nOhoTQ==
Dell,2.082398686884084,4,512,11.079506201023465,3.9557025966873818,16669.19633161232,False,False,gAAAAABn_qg3GBtROa7Ln6ergYEkYEp_ERWNunsZnD7mB5GGNmL1WznhRaPdXwTA7WLOc4JOIyAxSH2hc-ICo64wwD0uJxypXA==
Asus,1.561001953891345,8,1000,12.77565733315194,4.497251550230758,31160.04319560088,False,False,gAAAAABn_qg3kbJ68Y8YsFiDyM29sEV1wMLA05Pvx2IAfu0PsqBB_Jm27V0tHERjsoIH8Pc3PWyUuVG1NcbPZqclqpV6FKUo2A==
Asus,3.6752471847523247,8,1000,13.755135402395371,4.926419084942065,31821.65032497846,False,False,gAAAAABn_qg318O5d-k59r-SOGN11rpOgyoL2lrXG0KApG4sWN9s7Pc9csLCQ7EQhvfzSGtQrou4S8mixQri2GkkE7_A9KL_ig==
Lenovo,1.553173527125968,8,256,13.46656165328264,3.422492888815959,8991.512288250062,False,False,gAAAAABn_qg35oqg-a7uL_ydYir1MuoCioxsOjtkd64xBQ-Q1uc-kpVAkMZn-b13btzrO_qGFNxovn3SUk5qeakEMrtzHywjVw==
Dell,3.6867541817104983,32,256,15.331575365094077,2.2000816442163464,10405.95143539082,False,False,gAAAAABn_qg3aSFrQJSV0mO9kBTKGNraYjvObsGd60BiTe0rdfPC_6NvY5h_3yi9Qla2W9RnyZR8BB--Yqxj5ma7X91HPHrCXw==
Lenovo,2.8223428350680297,32,1000,13.308821703326618,2.1442769312361065,32808.856450782005,False,False,gAAAAABn_qg34CgFe67cpyUzlZVjyeIYCgoMalG5cRxn0kT-caOPBi1vyiSuQjvXWzOwc5l2SnwQklSGkOoopk0lOKJjBBE8Xw==
Dell,3.8476692462822406,4,512,13.93625869382402,2.886995117814857,17065.081629541877,False,False,gAAAAABn_qg36OSKMpanbIZw0PTMfLs8gESlvruRuN3bfq4ry6hUCB3mxqZoUOqH6spSzuiHceizzenXVogWMO4VIyoz-Wf7xw==
Acer,3.4969580894341634,4,512,13.57765155279418,4.797633768057352,16854.30343210921,False,False,gAAAAABn_qg3dM1l3LyZ3x6RnhHvYQMxP6hKKvRXotHt28CoS0-y8g_jNCBnUrwRmCKZjzar7O4GXQuQPDG8WrDw74kucDj-jw==
HP,3.994835276333344,32,256,15.443756893366224,3.5696391649126245,10697.836784094568,False,False,gAAAAABn_qg3ZOLrY3Crm_QluBVMzeEx29jmLfrjSXbtnDO013z7YvcXjO9fw-dAkdqUm92LHuww9Q1kNk6u3zv8f0gdju18xQ==
HP,2.3767795386292754,4,512,16.177834393921774,2.8153595482403877,16575.251835695293,False,False,gAAAAABn_qg3rgtM0NRtaQShGUiacPfCVqsaVta8_crB-FG1gzRQQkdFuwVdemIcsLslzxvZejNUk8Lh2bB-A__-8y7qLgcv3g==
HP,3.417970722327817,16,1000,14.191334474045084,3.1975003835330584,32274.63025978199,False,False,gAAAAABn_qg383ccsW0Hp_x3idUovnAkCrOSf6GtA5ZdTFFT5qUjxYTuNliafhfuJKfhOAhu7Qb5FNJcMd4OgXuEcf_1b8SoEg==
Lenovo,2.504827284023105,16,256,15.736593165171149,3.795785322214012,10131.593323529152,False,False,gAAAAABn_qg3maEepDjOKNl7tVM04Md_u9Lou67LDaqXSpna9Q0qi0BQ6oRDQAyEEe3jplhEbyd1G-WS6Y2xdu2dTJ-f1BNREg==
Acer,2.699689050759772,32,1000,12.780720092119104,3.9588489744135273,33111.68849986043,False,False,gAAAAABn_qg3A97JJOpTjv9n-ozP4xlSUeLgKJQePyxm3MroXxMeAvkvjExnWJcXksn3T6PvNaaf9fIVXgj0gdoMj1-abiQsjQ==
Dell,3.068763658045925,4,256,14.248217660943611,2.461758529348715,9384.824877131963,False,False,gAAAAABn_qg3Z9hGEb_EfuiUondqZycCj3lbRI-ic6AS7hbEBLHUZEU5tpUB4Tzxxa5S0JpNdmABnxSMWtKKBmlXq2ZfBwN0Rg==
Asus,3.684192785465847,8,256,13.071379722019834,4.931095029635528,9664.037025023415,False,False,gAAAAABn_qg3B84KVoPLy_8oUzS1B3Md75FfSlqyQ94onzKXTkwWvzkxftT3IJ-Lf-VFFY3COhc1IevdD4Xz6nNEY3sEAv7ZVQ==
Dell,3.9602086729982378,16,256,13.485205553430982,3.6343166809483662,9978.874050006958,False,False,gAAAAABn_qg3EJk71_8WPAcIluge1emNd977LLLOwOlF2L0Uc2KJa9j8WKhg9NjoHg_amI-jAcIWOT5t3uJ1EqDvPPmZXQFedg==
Asus,3.420683534661296,32,256,15.394483188876013,2.407064953376838,10387.0530853186,False,False,gAAAAABn_qg3XXrFm6gx_xyQa4qvtyanZnr7UvJHybr_0scd5wiuNc9_IyNVuwpabTQ-fXKN3t5BoCxlKHJYL7O8WtbpYt_o-A==
Dell,2.5444169554183347,4,512,16.289974893996277,4.680905760038401,16773.987493471064,False,False,gAAAAABn_qg3Rul3oL00bLxcUvTb6Rh222ciIo6jwNuJehmjtTBXubU_C52Z2S3RCurGC_d_kNW8Dlj5aNlzQNH64E-mnBabhg==
Acer,2.5533925056926754,32,1000,11.728972346526591,2.2239152932382864,32629.16325767026,False,False,gAAAAABn_qg3cZtblsNknSz_PE3zIaljc49NsquXeLLBacgAxWw9cNhoxPQrxDJpM6YUASW8cc0AHAJocRAck06BiCqYoGE-qQ==
Asus,3.343955753972229,8,1000,14.807835538924284,4.723206299532539,31848.655148446676,False,False,gAAAAABn_qg3k_hEnDNx_oTBzyMYiC6J_9OSYFU2qZ6ibdNSoxdIM6vSH2kl86J-K7ik0nR7RtGpuq_0BYR3Yt7ZHUGPXyejQA==
Lenovo,2.096942864420756,16,1000,14.49286284546679,4.989696968866947,32205.99180089257,False,False,gAAAAABn_qg3cGLKEC1fcjcYByqlgIIWxyyxlWotftkEI4ZsBTwQZ4j5pNgyER-68f5i8eZd8lJnjjLTQNSLHJhVgpN67Em-wQ==
Dell,1.7761852828284868,32,256,11.710490235055593,4.101295397469512,10723.115825341803,False,False,gAAAAABn_qg3OS3Rq6dWhpuH3P8rAIBoxWmBLHP7s-cDoFCs1tW2P21zPfN4KmirgvAISWhQid3eNam2R6u4erjUKgx63eT8sQ==
Dell,2.3865553941019413,32,512,12.271365982640654,4.311341663221969,18152.54918807709,False,False,gAAAAABn_qg33jbmVCNlG5NC6aDtmAvUspwPjYxVSQ8pguuldhY68lUbYOjndkM9p6QwktTTKEtViqpWAG6iFcqIXD1LttSxCQ==
Asus,2.2180974791352046,32,1000,12.86601496839608,3.011908509402459,32437.38944266547,False,False,gAAAAABn_qg3kHffqYING6oEXW0ukfxHi5eemGSSS8d7vNWTA-fL7mMjm0ePJODlHAFwa4so7U6O69x2WQ09gsLpPUSG_zOlNw==
Lenovo,2.240770301139975,8,512,12.001586424905009,4.824730558201802,16912.47369317647,False,False,gAAAAABn_qg3u_o3fL5aB9LqtDr6EHNWi1u6QxCdjWAjslBH7maup_eXnVFbA4R42I1hsnROLA2LhZlL6q3XAyCaxck4SPwpBA==
Lenovo,2.084019377624774,32,256,12.46237689514605,3.589141898325103,10428.1312270273,False,False,gAAAAABn_qg3tLUhQGV6XxIk442K68qqyWT3f_Ykgh9VhYG2GTMZOAEGLGDhblEqXrnf-zgeeXisVq_Td5DwndWkCnb1daqD3w==
Acer,1.6052329740909048,8,1000,12.605604793170246,4.197165339792665,31566.9558113889,False,False,gAAAAABn_qg3oxslqzeyU6FeAAJCULzcgj06b7fl3vgS4np_x2ubh4F5Jg5igsD8dUdaJH5Qw7qdIey3m095_uOl77WV3OIh6Q==
Lenovo,1.5446848368335346,8,512,13.014042998234356,4.772323147733839,16777.65548577389,False,False,gAAAAABn_qg3RW_7kFIyegdXMIqKGTmwbmSY4bCYwi1nrR8URdTAbtXv7PKOzQxNv7SethJUInXuToEFQJy8U-7Far_1np5zhA==
Lenovo,3.969305974340079,8,256,15.496342716806954,4.9255399279265255,9647.836304717026,False,False,gAAAAABn_qg34eIzmo1Wemp9Gb0NMF50EwCxi7KieNAkoO0dRXF1Nj7cp1LC1HtMwMSGiUSrIoCfSb-SC_bSO0xgXu0zTEQy4A==
Lenovo,2.569432834339656,16,512,14.431473223103604,4.499613069790023,17291.107749054692,False,False,gAAAAABn_qg3K2oJ97wQ6KwmVqjS2LeiWGMvVB-8ueA6Ka6sGalLGmrd7S5sYOF8F2JJL4KRJ2S5ZcY2P4cdTnE1MhReCdsciQ==
HP,2.460816617899204,16,1000,16.917480031708408,2.90905252094609,32039.04200238277,False,False,gAAAAABn_qg35KWRBNRcun877H9A3vuaABhcrkZFq0-xJ4p6vyPpeSWPL2yym5LAHnxDQa69l7s68feC2yIjRIDayZlrj-vyqw==
Acer,3.199118206732675,32,1000,13.488414961804828,4.899642549656248,33063.24200044911,False,False,gAAAAABn_qg3Hhq98SwXqcEL24eyS4z403FvIjNX6kDFiHAFmg5YkDZSZnA6LjSlia3AMvGXweEO_4AYUCVquPJ4JpqVTKBJxw==
Dell,2.0456347196626603,32,256,15.52319044302155,3.884358593730716,10059.050423626955,False,False,gAAAAABn_qg3T-GY5R_YdAd0TNqSCZZBJ6C9XPWdseBZWjMzblz931GDoqBdEf_hDulXqmG-M3J3LmbVcVAUWGc4ejjEVuH3tQ==
Asus,3.874902959875564,16,256,16.228810528259203,4.79192742905588,9968.179815116977,False,False,gAAAAABn_qg3ftdYqzPRKdbq918iY65yrN_7BmdmIN1cc52K3xwCz9ss3nmRWI7QMd3cHLIIf-sDAp4MSUFWIyssysiX_M5I5w==
Dell,3.4658625360388804,4,256,15.073870958228252,4.028315077443056,9471.946769197091,False,False,gAAAAABn_qg3DmS193emQs2w1526NIp0Z4S8ivNmcRQMi_WZp6A5P_7QL7PMjgRgeRcjavVb738EVCu5HKHcC7wkB9GHKUrXog==
Acer,1.7235275057806487,16,512,13.471188442504976,2.921716885543161,17573.057889351905,False,False,gAAAAABn_qg3MRXtRCo2_8y86JjkhjaUix6doBpyZD5yFqylBhf7BL5GEAwHwf-kkRV1khnM8wm2WZIgXkua59u4iTe-JG-tsQ==
Asus,2.543951939462321,8,512,15.521567784474517,3.110073572428448,16968.45371903162,False,False,gAAAAABn_qg3HGVbpssOrUIo0UD7ftRMx1sFfArn8odbBdw96xCgLK17LGMxw-xaPxBGnS4cQqLCMuRvLZ3_cd9xijNvEhgHaQ==
Acer,3.697795768905412,16,512,12.222002826636109,3.651415331308821,17844.559013165475,False,False,gAAAAABn_qg3ISEatGk8-NnO7ar5MGf52vS1T2do3o8h0L1eBrSV80TcAX3hAlKtSaPBQA4F1wutCXgU5WxQV7pkAsSfJiuLYQ==
Lenovo,3.8618300557285257,8,256,12.965312991080795,4.3700445246796455,9905.976594804111,False,False,gAAAAABn_qg3qwpSyRJ45bAoqHPjj4qnUcrj_Ya8hoUZHejo1pfQll12FEE7pV47hlvhhb6vx2ffFiW6ctHpv832we79fwNVHA==
Asus,2.6685037781246743,32,1000,14.280111530595732,2.953947654021005,32812.68702948411,False,False,gAAAAABn_qg3FcHOn-dMQAwWA5CDyuN9vuQ3SH2j93ofh3774fQTwaXZS5-dRPHNBH5_iMNV9JE_geOQ4Mo0ORrZTcVoX_2CHg==
Lenovo,3.0335284730267693,4,1000,14.45245632371689,3.739193498402576,31446.721179529304,False,False,gAAAAABn_qg3qOtk_XpTerrWZZbOSyeebhEboihWYmjHgBbV0El6wfLpTXcDcZXgX2v1AZpx23pp3GAsTu4AZxlH063jrror5w==
Dell,1.917584865230188,32,512,11.132848852835776,3.0368749807292046,17999.390306277077,False,False,gAAAAABn_qg3FW2N4tL-gDg25bXYzq8NdbB6X8EzOrRI_mgeUk5Y39Napm8SVQvYBzy_h93zPT8ZkuOq6MLnr7oKeG5sK4vzJQ==
Dell,3.9779215653424416,8,512,16.67068513253605,4.4473082139053215,17328.134576567532,False,False,gAAAAABn_qg3A2hgVL3uZQFudTrKQes0aBv3Gf03mOyMINCIizz1wcgU5hd-hM3NDBTk5KWHObubO6vleyYZB0B_xrJbLsurqA==
Asus,2.0791792534586087,8,1000,15.17976362730434,3.400184281303851,31803.593813995874,False,False,gAAAAABn_qg3LM5Yb9deToLLt54DFM14VKLgWjaXL9Dz-2GvCisojybavkP1mEKJf6pyLazOqUUM6t8OOfEcbnYtCGUhi5Pr1A==
Asus,3.856829435337814,8,1000,13.974222501391344,2.230168480558656,31773.80361638789,False,False,gAAAAABn_qg3ebY5r_i2HEgXWqk2z8JMG1C5BlK32njaXPo6C9_imUTIVzLip9uEdsjiNSiUBI8XHqaZkT_qGLkjfE7LVoWGdA==
Acer,3.124116622480921,4,512,16.598763406449848,2.498157564444609,17299.430104201827,False,False,gAAAAABn_qg3m_vYBgPNQjSCEmhDMQSDyhz9cdk2kLI6VTOXVGAi0SsZIQCFCsfDJ5X-4tPaS-9Z0s84xsGrdiFD9vig0yhhLg==
Acer,3.019341987197148,16,512,13.634573391504972,2.183314002858897,17354.575214695695,False,False,gAAAAABn_qg3gydkEc_t1ruB7vWPdgYjDY2zxTvhYzxzJQEDPoH0Nnw97848vhGlUGf2epvMkJxugPbG5aS5boNtDi0BnfAvQA==
Lenovo,2.7817212775412714,32,1000,16.88261342162223,3.497908838042976,32706.13245163676,False,False,gAAAAABn_qg3TE35IdKKhLxSGYURT8JDE-c9jMRAFpRMk3dsqd2s1rEJ5-zHqhTP3sZWznw7wsoQdY2-W8NK1vYckR6YJRh8KQ==
Asus,2.0766745292943964,32,256,14.07370854346091,2.3190118920446814,10558.374400119386,False,False,gAAAAABn_qg3Yd4-V5PlXtWMEpNDQxzzEp7nf-MI4XfaXuc0peRAauQ0T0xsFfi9zEqnOEKDpvFc9G3DKf_g6EUILtt7Ngd1Fw==
Dell,1.9413200800137709,16,512,11.685714619987875,2.342419907928896,17504.666195097063,False,False,gAAAAABn_qg3Zdc-NJXiLot9W0GnmYUtcY2gKSZAlmitccivpBG1MSXtibeFcYrHArCmbBjZ64Za3mhY9M6adr2qs0PInUtQZQ==
Acer,2.0512155226754385,32,1000,15.588805834755664,4.823144780115131,32809.51886963163,False,False,gAAAAABn_qg39sx2qlxIy8TsGxe365qqgvYiYrnby2NT6_HrthS-Ua7XHwzhInLGseDy0jBzo5g2VPKxmAJSN29eJUkMFsLfzQ==
Acer,1.9660956553606364,4,1000,15.073386350467043,4.617965216528166,31435.52408550944,False,False,gAAAAABn_qg3_u4Qx426-VvKxFc6OCY1s-czX0WS9yWxqhxv529dtFJDPntrqIZzFx4vClFMXBYQ_wEFs29Hx4xXfLyuHs2QIQ==
Dell,3.448961183916883,32,1000,15.63792032783352,3.356259790434098,33459.84749304077,False,False,gAAAAABn_qg3g8xpGHRZDBgnA7K1Ji7Qq_w-zcIYw0DnNJlRF_rb25rc0SpHudo2ptCE6iUH_BqwGgO10hWf5p6SuEzuHjWY5Q==
Acer,2.375313147916825,8,1000,16.708652172354086,4.957415962550617,31908.592069712,False,False,gAAAAABn_qg3OOYDBe2PqRehS1Rum_-W5tW0I38AhmQsmmn0AvBYXffsjHQpHxgj5By3FhgTOaRpyhOz7tt7Ojsh7tlYSgtPVw==
Lenovo,1.644606691408491,16,256,15.658935815906109,2.000559584511989,9608.2795423112,False,False,gAAAAABn_qg3BaoG7WFQu2bPPzEIZErq4wj56CcjzCdhL64Pmp-3WZdBra4MeUtCVu2N_BZMXbEGeq0-NdnYjEoax71mZpPH6Q==
Asus,3.922756575352029,4,1000,14.66801961329988,3.841938368820181,31653.26294701181,False,False,gAAAAABn_qg3YSIdCQ5-RnA-4y7Swg9tAf7EifxYT-bN75ufUy22n1xItwAatJeS8hvc3PiM3Ijb9S5AZddt6rg9SA-zHfVTSQ==
Dell,3.709464712408564,16,512,16.143853414165044,3.84928453211561,17905.288938740137,False,False,gAAAAABn_qg39lz1VriUCdIZBh1kpZo15Wm9u0wtMf-Yaf4HxAIlWIr8-PMdfSOQWcp5R6S4ck9ep-5qIjJBi0aM0_jUlrLGQw==
Asus,3.819380707988032,4,256,15.039478636127187,3.3723291676096645,9576.799205329233,False,False,gAAAAABn_qg3DD-IWBu9FwwF32HCLBWdDx8o0Qsx0nP2z3YNAa_GhMcyS-Y05iBXyXhZptgUxgcvcsOaay-mRW4IboNKgt41fA==
Acer,3.987269556616088,8,1000,13.448714340955538,3.1908439188028783,32018.235095486318,False,False,gAAAAABn_qg3EQUlg9kWI2Wa4g6zpzp-HZUFUiaFcGTAmy1fBkEv8GKwz37wX4_iOj13CPve9vRN5rgkKCv3CjFMOsGnVGwVSg==
Acer,1.9347381230487184,16,256,16.31371858545064,3.366149406441823,9594.15776505564,False,False,gAAAAABn_qg3u07DC2FjOrEO2uzjFQ2QSkWDzKdIu_nrXLgmhZ4qgGFXSIyiL5JAxU_qEptLHD5hxRTyg04oiixBBBvlP3rWhw==
Dell,2.490605047256647,32,512,12.331402764706237,3.2448813082390413,18157.022324409696,False,False,gAAAAABn_qg3LH5r4tSNIFPcse7wwhJSim9C2cOibYijT3h9o9B-I9RS5rxJvoNSvGY7NlhuffS9l5VMe8PmkT6eWVZZaxeKgQ==
Lenovo,3.395596189260228,4,1000,15.287847649452344,4.191477432446899,31613.45750359301,False,False,gAAAAABn_qg3BQ2ZjX7UDE19rHCgrSEvenPVqeTZLQUYrSy8PUyr6DlbshUSYNxxMHWq8PC6wEYmz4x-aDpbH8ti9s0WeN7OGQ==
HP,3.2400515451344805,16,512,16.28938072964454,2.406066304919852,17547.663503854328,False,False,gAAAAABn_qg3uWFFa5bsQa_sZCeKwT0MmelVMAAv7s0TI1rRX2woA5Zvgx3dmCmOFOlqS0KziAwyxP9nFhAtSXJ2WlHThQsNbQ==
Dell,1.8847397658496376,32,1000,15.387899118219778,2.5929176617733907,32638.547131597392,False,False,gAAAAABn_qg3EZcye01T61QV1LyfkVCqhsqwG4lqVbfKqksQH4o7UjVk5Qi-WqKcrv6O2yBv2Ft66km-39PyutTDJCtSPOoTvg==
HP,3.5395828124765445,16,1000,15.183652514323144,2.541554685177271,32339.213793119663,False,False,gAAAAABn_qg3TKAiMNhKH3tBG4-IOBa0Ws8ljcdehJ635N9UyVJ88LaroMiVa3iOhtsipAgpvvt8iAGB5GZamAmDuPjsBPPW9w==
HP,2.061101429591652,16,1000,15.515829764431016,2.7874117553637934,31865.399704499443,False,False,gAAAAABn_qg3I9Tvh5j-vzk1l8MSdoNjCBaSmNaJRb2bDWAHaEnaK_W-CrMpjBunxPsP7A3jcvF7qCPS6e5W5ZAKSonYjhciLw==
Lenovo,2.0595440370565576,16,1000,13.790331489803863,3.57577525634475,31987.43351882683,False,False,gAAAAABn_qg3yVh3pxPPghh1sblQUel9rolmb4cHorBSbmYP5i6rBLEVezL2LgO1a6PlLmSsakTS_74BjnsMM-F-ItvOwioqSQ==
HP,2.8424360572335337,4,1000,16.245024092942156,2.333626242014656,31150.076784441597,False,False,gAAAAABn_qg397B-HUp3XDccR_V0NXpZVHNg1Nr7X-2oJhpwCxEWTBXMMstkP8MLxQdiKuLKgiIIG9BEfQIG21VYyuyiGBiyjg==
HP,2.982349837104258,32,256,12.220618850816548,4.604507885979512,10454.862431857224,False,False,gAAAAABn_qg3_lY3WTvyLlCh7yaH8Fpf7Tk9M_VbWvns51ONbRfyaLwsm_YnCUfqtMkn4CSrovzrUKBqVjyz8-MynWQE4fRwlQ==
Lenovo,2.950215519594528,8,1000,11.764318496002035,2.892084593925417,31916.074468038503,False,False,gAAAAABn_qg3XNoB3Aw2_2JXstiWaENb8C5JTmE5z0bZ7i2WNq0ahLBpAUcC4H0eyFVEnyvjLKFwkw3mN3Iisb7kIo1HLVXAJw==
HP,1.7287170934943872,4,1000,12.713052680711067,2.4876139624061238,31095.042487596136,False,False,gAAAAABn_qg3O8mXGpq_hyi9Rd9YjovY52XYb-Wg2KaTAWktOb9E4T8xQm7VUbuC_tJ-xpPoh1gSi4J5Ryl4taq61nrlNCrOrA==
HP,3.693652156575951,4,256,14.18946438064996,4.02686392879473,9480.671471848873,False,False,gAAAAABn_qg3SsXa38T-1figWFXcvxWEN6NvlrJ8gBORoqZ2qAldXbCtttoxSXxBclGavK99WmQBWoYQfRcCrngSpFZOZDE4cw==
HP,2.1640001064717653,4,256,14.063370772456029,2.1142589017979576,8909.468097718878,False,False,gAAAAABn_qg30MmTEbH03U5FdIsuHxJzhWonhzzCd2CAXGtkWDAU56ExUrVf5gggExZAz-azbsCRIe1Kx0foau3wpKyrs5M8QA==
Dell,1.8237873032070104,8,256,15.92359254605952,3.859905694622492,9379.787385975013,False,False,gAAAAABn_qg3lf-uootky3wfctAIXee6rAo3i8lKRiQJ9GZ1LkJhQMGEoN_IN_KPvc-QZqaWhzaTUGXw0el-vXa4FqUMk9b3bg==
Dell,3.721870199672443,32,256,13.427411938424104,4.094595292029499,10692.554536342968,False,False,gAAAAABn_qg3AjvHqX7USPanFTqiFfV7PqJThmTcB6dMd3hesm5oMaO0VLkvhdNRcB2JQ7qhk9GjmieJyy1s4ijNdMGoWBCl6Q==
Dell,3.889128745574384,32,256,13.906066557749051,2.644749594160157,10742.170263455198,False,False,gAAAAABn_qg3PCt9pYMZdwWgcIWgbezRkzllPrJdHTHuRwVGKAktdQDqVd_AIAg6K5VpoUrB7p89_2bFX5l83Lr7btzlE9Tb_A==
Lenovo,3.6553190431636255,32,256,11.080206099556374,2.1258922203309027,10722.279304129946,False,False,gAAAAABn_qg3EKzC_dFOQvpojWdAn3pu_v6h5nK9wE9CstyNHoaIeCnzO3dR9i1ngweks7fdv0VYehhX1MAywMY0gs3UShs07Q==
Acer,3.523790186812195,16,1000,13.458435418657634,3.0909360767583487,31974.33199154367,False,False,gAAAAABn_qg3e2isu-PGzFewUMhTtUeYQc1i7tOwFZsQTQ-uSpE2fN2Qjwt5yQpIaX5U_aFspCt8TiNxWCAPo-PGwbejY76-0g==
HP,3.1381049515975543,16,1000,14.886645397702052,2.295782690725809,32396.814235117585,False,False,gAAAAABn_qg3ejRnCe53QFM3SsmAkCji4bZJ91XU_xCWRM4qJlBPMtuIu4UKCCjUVF5ze-jaRory17T99nIPFBinApQriiZd_w==
HP,2.8771434265228484,16,512,11.093049983759553,2.349433549020011,17694.48203779271,False,False,gAAAAABn_qg3INByfUPTQ7LeRX_uOiGEksLxg5bZ0Z9eqgTwVehMu9bKQqG-HEOODS_YmkouMNKDlT_x1T7yrIPM_hoX54bNQw==
Lenovo,1.7174668997785254,8,1000,12.685291791117464,2.7627836943345936,31397.565079435717,False,False,gAAAAABn_qg34XNfqBcGc5r9l2BFHbF_aV3SCJdxmeJen7K-BJPuhbYUYqUwLGn1VGyXLaEJvFPU7tb61iOt0zfwo84z8wf9gQ==
HP,2.5211330326767465,16,1000,12.24773815573634,2.8864037738802777,32125.15816609158,False,False,gAAAAABn_qg3lya8zYGdlI5aluTjQSPkNWjlNOcKTb3xgd-hHgAo1Uk_ivnvTpIP8itfcLdFXfk-ufdLa5dhK8Sg5TcFq9cluA==
Dell,2.431721292530785,8,256,11.25191257345753,3.589911023064262,9411.265535787075,False,False,gAAAAABn_qg3Z5N6yheZri-CgVeGEFF5PHNW_riJmfUl6mBZreG-Be4xWXT7GKEFtLXHmwfuLC4tlt39iKeToDGMHqEKeu8Kow==
Acer,2.149384459400816,32,256,13.875560539487225,4.03517565650904,10428.784835638491,False,False,gAAAAABn_qg3z5UnFrbJtf46KK4tWFVvqSoNClF1vkTi2GsUC5Bp4OzOht0W-8yo59qI8GY_5i3bbRRt4El3RUkxbQdbyA4vgw==
Asus,3.3085502842214622,16,1000,12.09033975936894,3.7783128226105545,31944.08429326199,False,False,gAAAAABn_qg3WeuvuWPZDBe2W-XDUSU7jSUfl8wpTR-17Daklh9sGHqDrHnvX58qZv8-12dFBPaPkRSps1YA8JMs_xd1NeQCKg==
HP,2.739689337696927,16,512,15.458489237788282,2.44508101186855,17811.473268566835,False,False,gAAAAABn_qg36GqD8XzvX915j29NJeCCTskp9phCQ10nhbVgw0xZSFsfceQcl7_tOrHmYxpXGBB6ilPa2M3aYBqAM8MXwtDRPA==
Dell,1.7026155397691198,4,256,16.08756730258009,2.516258097357879,8938.607532046088,False,False,gAAAAABn_qg3lY4vQGhjI2_fbjD8SrFw055IBHbleQe1MTdM49hcwLTHvJ1yO8niU-PiYdEjnZYmrSxqNTYGzdaddAJRn0R5SA==
Asus,2.050458004874528,8,1000,14.273511096014886,4.636307749378744,31427.371791558653,False,False,gAAAAABn_qg3lUx5qm40Z4CaCyjnxNJyWmXn-2eIV8YxZBUz7jym8OiZ81--Mjplx7d9hLB8brJD1tC5qWoaVKA-gIURDBkx3w==
Acer,3.20814690914899,32,1000,16.89024405512685,3.675056945192341,33370.4420797472,False,False,gAAAAABn_qg3_iFa9HidyQki6nCbKRe1ANUPQlQVY3x15oFb5pAAyBkxX81bWRPodD0GA0BsECs_7ImQPvWJlJ72cakKbRAOYA==
Asus,1.6903271487257503,4,512,13.702871428823572,4.609813498693067,16748.036476845933,False,False,gAAAAABn_qg3IaLMIU3tEZBO9EvhhC2R_SP-9349TyA0g-GVHOqTcQD1_d7IP51dj1PqEA9IQ0p_2MTDUxlINVTlk5fZX7SHug==
Dell,3.628017285121922,4,512,14.080209261349491,3.114639533959623,17087.547262123375,False,False,gAAAAABn_qg3x0W1UtdBKZV4sm6QrGFBUObBjOkMEC4jVSFx8FPBVirRgvyzPxx4lYZajkQzVl7zSx88RN9TXHzePrqoBdd91w==
Asus,2.737866317534936,32,256,16.9353065237465,3.843200022293972,10433.695261078468,False,False,gAAAAABn_qg3GW8s10wlXe6edt7IBpPRMWLFezG70GoDoKm7dQswz1wI4Xqzowktt9h-n2POIXVVjOtuW9os3JLdSSJNlubF2A==
Lenovo,2.70146644331662,4,512,12.389290615790292,3.5709902481638323,16972.93001014014,False,False,gAAAAABn_qg3gyx_DK7OXb8SHHmjFM0ZEVFbDrkLkM-_P-D91LtFY8GqS-H07b47rel7rFaKomWG8dKxr5WQkmkOue3lka-lBQ==
Asus,2.9810194616487937,8,1000,16.655275638061433,2.957370469461388,32379.03942150032,False,False,gAAAAABn_qg3exzw7Ecg_ZNw4d-mrzPpSm-MeBhNtpJpmrdSYDraD-ff9BsV5G9rP2iDuyW4kUNwf1e6yVZn9jaDULFqUqsvpg==
